"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"44008","undefined","undefined","undefined&ZNF580",1,1,"undefined","undefined"
"44009","NM_207115&NM_016535","ZNF580&ZNF581","ZNF580&ZNF581",1,1,"3&89","0&89"
"44010","undefined","undefined","ZNF580&ZNF581",0,0,"undefined","undefined"
"44011","undefined","undefined","undefined&ZSCAN5A",1,1,"undefined","undefined"
"44012","undefined","undefined","ZNF547&ZNF548",1,1,"undefined","undefined"
"44013","undefined","undefined","ZNF17&ZNF548",1,1,"undefined","undefined"
"44014","undefined","undefined","undefined&ZNF749",1,2,"undefined","undefined"
"44015","undefined","undefined","undefined&ZNF772",1,2,"undefined","undefined"
"44016","NM_020633&NM_001024596","VN1R1&ZNF772","VN1R1&ZNF772",0.5,0.5,"1&2","1&2"
"44017","NM_020633&NM_001144068","VN1R1&ZNF772","VN1R1&ZNF772",0.5,0.5,"1&2","1&2"
"44018","undefined","undefined","VN1R1&ZNF772",0,0,"undefined","undefined"
"44019","undefined","undefined","VDAC1&ZNF419",1,1,"undefined","undefined"
"44020","undefined","undefined","undefined&ZNF530",1,2,"undefined","undefined"
"44021","undefined","undefined","STAG1&undefined&ZNF530",1,1,"undefined","undefined"
"44022","undefined","undefined","undefined&ZNF134",1,1,"undefined","undefined"
"44023","undefined","undefined","undefined&ZNF551",1,3,"undefined","undefined"
"44024","NM_138347&NM_173632","ZNF551&ZNF776","ZNF551&ZNF776",0,0,"1&2","0&2"
"44025","NR_073102&NM_173632","ZNF551&ZNF776","ZNF551&ZNF776",0,0,"0&2","0&2"
"44026","undefined","undefined","ZNF551&ZNF776",1,1,"undefined","undefined"
"44027","undefined","undefined","undefined&ZNF776",1,1,"undefined","undefined"
"44028","undefined","undefined","undefined&ZNF586",1,2,"undefined","undefined"
"44029","undefined","undefined","undefined&ZNF552",1,3,"undefined","undefined"
"44030","undefined","undefined","undefined&ZNF587",1,12,"undefined","undefined"
"44031","undefined","undefined","undefined&ZNF587&ZNF587B",1,2,"undefined","undefined"
"44032","undefined","undefined","ZNF417&ZNF587&ZNF814",1,1,"undefined","undefined"
"44033","NM_001204817&NM_001144989","ZNF587&ZNF814","ZNF587&ZNF814",0.5,0.5,"4.5&6","4.5&6"
"44034","NM_032828&NM_001144989","ZNF587&ZNF814","ZNF587&ZNF814",0.5,0.5,"4.5&6","4.5&6"
"44035","undefined","undefined","ZNF587&ZNF814",0,0,"undefined","undefined"
"44036","undefined","undefined","undefined&ZNF587&ZNF814",1,1,"undefined","undefined"
"44037","undefined","undefined","undefined&ZNF417",1,1,"undefined","undefined"
"44038","undefined","undefined","HSPD1&undefined&ZNF274",1,1,"undefined","undefined"
"44039","undefined","undefined","undefined&ZNF274",1,2,"undefined","undefined"
"44040","undefined","undefined","undefined&ZNF544",1,24,"undefined","undefined"
"44041","NM_014480&NM_021089","ZNF544&ZNF8","ZNF544&ZNF8",0,0,"5&1","5&1"
"44042","undefined","undefined","ZNF544&ZNF8",1,18,"undefined","undefined"
"44043","undefined","undefined","undefined&ZNF8",1,2,"undefined","undefined"
"44044","undefined","undefined","A1BG&A1BG-AS1",1,3,"undefined","undefined"
"44045","undefined","undefined","RPS5&undefined&ZNF837",1,1,"undefined","undefined"
"44046","undefined","undefined","MIR4754&RPS5",1,2,"undefined","undefined"
"44047","undefined","undefined","RPS5&undefined",1,7,"undefined","undefined"
"44048","undefined","undefined","HEXDC&RPS5",1,1,"undefined","undefined"
"44049","undefined","undefined","RPS5&SNAR-E",1,1,"undefined","undefined"
"44050","undefined","undefined","MRPL48&RPS5",1,1,"undefined","undefined"
"44051","NM_000967&NM_001009","RPL3&RPS5","RPL3&RPS5",1,1,"4476&3587","4476&3587"
"44052","undefined","undefined","RPL3&RPS5",0,0,"undefined","undefined"
"44053","undefined","undefined","PLEKHA7&RPS5",1,1,"undefined","undefined"
"44054","NM_001145408&NM_001009","NONO&RPS5","NONO&RPS5",0.25,0.25,"18.27&3587","18.27&3587"
"44055","NM_001145409&NM_001009","NONO&RPS5","NONO&RPS5",0.25,0.25,"34.25&3587","18.27&3587"
"44056","NM_001145410&NM_001009","NONO&RPS5","NONO&RPS5",0.25,0.25,"0&3587","18.27&3587"
"44057","NM_007363&NM_001009","NONO&RPS5","NONO&RPS5",0.25,0.25,"374.48&3587","18.27&3587"
"44058","undefined","undefined","NONO&RPS5",0,0,"undefined","undefined"
"44059","undefined","undefined","undefined&ZNF324B",1,1,"undefined","undefined"
"44060","undefined","undefined","SLC27A5&ZNF446",1,1,"undefined","undefined"
"44061","undefined","undefined","SLC27A5&undefined",1,5,"undefined","undefined"
"44062","undefined","undefined","TRIM28&undefined",1,1,"undefined","undefined"
