"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"21875","undefined","undefined","HINT1&TMEM242",0,0,"undefined","undefined"
"21876","undefined","undefined","HINT1&PIR",1,1,"undefined","undefined"
"21877","undefined","undefined","HINT1&RPL12&undefined",1,1,"undefined","undefined"
"21878","NM_005340&NM_001287342","HINT1&PHPT1","HINT1&PHPT1",0.5,0.5,"2483.83&172.91","2483.83&2.01"
"21879","NM_005340&NM_014172","HINT1&PHPT1","HINT1&PHPT1",0.5,0.5,"2483.83&338.93","2483.83&2.01"
"21880","undefined","undefined","HINT1&PHPT1",0,0,"undefined","undefined"
"21881","NM_005340&NM_021104","HINT1&RPL41","HINT1&RPL41",1,1,"2483.83&422.1","2483.83&134.9"
"21882","undefined","undefined","HINT1&RPL41",0,0,"undefined","undefined"
"21883","NM_001168499&NM_005340","CNDP2&HINT1","CNDP2&HINT1",0.5,0.5,"0&2483.83","0&2483.83"
"21884","NM_018235&NM_005340","CNDP2&HINT1","CNDP2&HINT1",0.5,0.5,"61&2483.83","0&2483.83"
"21885","undefined","undefined","CNDP2&HINT1",0,0,"undefined","undefined"
"21886","NM_005340&NM_001005","HINT1&RPS3","HINT1&RPS3",0,0,"2483.83&5472.45","2483.83&5472.45"
"21887","NM_005340&NM_001260506","HINT1&RPS3","HINT1&RPS3",0,0,"2483.83&0","2483.83&5472.45"
"21888","undefined","undefined","HINT1&RPS3",1,1,"undefined","undefined"
"21889","undefined","undefined","LYRM7&undefined",1,3,"undefined","undefined"
"21890","undefined","undefined","CDC42SE2&TALDO1",1,1,"undefined","undefined"
"21891","undefined","undefined","P4HA2&P4HA2-AS1",1,1,"undefined","undefined"
"21892","undefined","undefined","RAD50&TH2LCRR",1,2,"undefined","undefined"
"21893","NM_005732&NM_000972","RAD50&RPL7A","RAD50&RPL7A",1,1,"146&2013","146&2013"
"21894","undefined","undefined","RAD50&RPL7A",0,0,"undefined","undefined"
"21895","NM_000918&NM_005732","P4HB&RAD50","P4HB&RAD50",1,1,"327&146","327&146"
"21896","undefined","undefined","P4HB&RAD50",0,0,"undefined","undefined"
"21897","NM_001190440&NM_005732","NCOR1&RAD50","NCOR1&RAD50",0.5,0.5,"11.95&146","0&146"
"21898","NM_006311&NM_005732","NCOR1&RAD50","NCOR1&RAD50",0.5,0.5,"74.05&146","0&146"
"21899","undefined","undefined","NCOR1&RAD50",0,0,"undefined","undefined"
"21900","NM_001308393&NM_001300791","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"31.27&0","67.5&0"
"21901","NM_001308393&NM_001300792","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"31.27&0","67.5&0"
"21902","NM_001308393&NM_007054","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"31.27&39","67.5&0"
"21903","NM_013234&NM_001300791","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"1269.24&0","67.5&0"
"21904","NM_013234&NM_001300792","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"1269.24&0","67.5&0"
"21905","NM_013234&NM_007054","EIF3K&KIF3A","EIF3K&KIF3A",0.166666666666667,0.166666666666667,"1269.24&39","67.5&0"
"21906","undefined","undefined","EIF3K&KIF3A",0,0,"undefined","undefined"
"21907","undefined","undefined","ACTG1&SEPT8&undefined",1,1,"undefined","undefined"
"21908","undefined","undefined","AFF4&UQCRQ",1,9,"undefined","undefined"
"21909","NM_004549&NM_014402","NDUFC2&UQCRQ","NDUFC2&UQCRQ",1,1,"1031&883","0&883"
"21910","undefined","undefined","NDUFC2&UQCRQ",0,0,"undefined","undefined"
"21911","NM_052971&NM_014402","LEAP2&UQCRQ","LEAP2&UQCRQ",0,0,"1&883","1&883"
"21912","undefined","undefined","LEAP2&UQCRQ",1,1,"undefined","undefined"
"21913","NM_014267&NM_014402","C11orf58&UQCRQ","C11orf58&UQCRQ",1,1,"707&883","707&883"
"21914","undefined","undefined","C11orf58&UQCRQ",0,0,"undefined","undefined"
"21915","NM_003321&NM_014402","TUFM&UQCRQ","TUFM&UQCRQ",1,1,"369&883","369&883"
"21916","undefined","undefined","TUFM&UQCRQ",0,0,"undefined","undefined"
"21917","NM_001288824&NM_014402","GDF9&UQCRQ","GDF9&UQCRQ",0.481481481481481,13,"0&883","0&883"
"21918","NM_001288825&NM_014402","GDF9&UQCRQ","GDF9&UQCRQ",0.481481481481481,13,"0&883","0&883"
"21919","undefined","undefined","GDF9&UQCRQ",0.037037037037037,1,"undefined","undefined"
"21920","NM_001288824&NM_000978&NM_014402","GDF9&RPL23&UQCRQ","GDF9&RPL23&UQCRQ",0.5,0.5,"0&5130&883","0&5130&883"
"21921","NM_001288825&NM_000978&NM_014402","GDF9&RPL23&UQCRQ","GDF9&RPL23&UQCRQ",0.5,0.5,"0&5130&883","0&5130&883"
"21922","undefined","undefined","GDF9&RPL23&UQCRQ",0,0,"undefined","undefined"
"21923","NM_006291&NM_014402","TNFAIP2&UQCRQ","TNFAIP2&UQCRQ",1,1,"155&883","155&883"
"21924","undefined","undefined","TNFAIP2&UQCRQ",0,0,"undefined","undefined"
"21925","undefined","undefined","undefined&UQCRQ",1,2,"undefined","undefined"
"21926","NM_000689&NM_014402","ALDH1A1&UQCRQ","ALDH1A1&UQCRQ",1,1,"5964&883","5964&883"
"21927","undefined","undefined","ALDH1A1&UQCRQ",0,0,"undefined","undefined"
"21928","NM_001861&NM_014402","COX4I1&UQCRQ","COX4I1&UQCRQ",1,1,"873&883","873&883"
"21929","undefined","undefined","COX4I1&UQCRQ",0,0,"undefined","undefined"
"21930","NM_001252129&NM_014402","LSM4&UQCRQ","LSM4&UQCRQ",0.5,0.5,"2.45&883","2.45&883"
"21931","NM_012321&NM_014402","LSM4&UQCRQ","LSM4&UQCRQ",0.5,0.5,"269.55&883","2.45&883"
"21932","undefined","undefined","LSM4&UQCRQ",0,0,"undefined","undefined"
"21933","undefined","undefined","HIST2H2AC&UQCRQ",1,1,"undefined","undefined"
"21934","NM_014423&NM_012071","AFF4&COMMD3","AFF4&COMMD3",1,1,"51&129","51&129"
"21935","undefined","undefined","AFF4&COMMD3",0,0,"undefined","undefined"
"21936","NM_014423&NM_000146","AFF4&FTL","AFF4&FTL",1,1,"51&41332","51&41332"
"21937","undefined","undefined","AFF4&FTL",0,0,"undefined","undefined"
