"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"38357","NM_012308&NM_001026","KDM2A&RPS24","KDM2A&RPS24",0.333333333333333,0.333333333333333,"15&444.21","0&444.21"
"38358","NR_027473&NM_001026","KDM2A&RPS24","KDM2A&RPS24",0.333333333333333,0.333333333333333,"0&444.21","0&444.21"
"38359","undefined","undefined","KDM2A&RPS24",0,0,"undefined","undefined"
"38360","NM_004542&NM_001142282","NDUFA3&RPS24","NDUFA3&RPS24",0.5,0.5,"71&87.89","71&444.21"
"38361","NM_004542&NM_033022","NDUFA3&RPS24","NDUFA3&RPS24",0.5,0.5,"71&87.89","71&444.21"
"38362","undefined","undefined","NDUFA3&RPS24",0,0,"undefined","undefined"
"38363","NR_003286_6&NM_001026","RNA18S5&RPS24","RNA18S5&RPS24",0.5,1,"7&444.21","15&444.21"
"38364","undefined","undefined","RNA18S5&RPS24",0.5,1,"undefined","undefined"
"38365","NM_001042635&NM_001026","NGDN&RPS24","NGDN&RPS24",0.5,0.5,"27&444.21","27&444.21"
"38366","NM_015514&NM_001026","NGDN&RPS24","NGDN&RPS24",0.5,0.5,"0&444.21","27&444.21"
"38367","undefined","undefined","NGDN&RPS24",0,0,"undefined","undefined"
"38368","NM_001113513&NM_001026","ARHGEF7&RPS24","ARHGEF7&RPS24",0.5,0.5,"1.5&444.21","1.5&444.21"
"38369","NM_003899&NM_001026","ARHGEF7&RPS24","ARHGEF7&RPS24",0.5,0.5,"1.5&444.21","1.5&444.21"
"38370","undefined","undefined","ARHGEF7&RPS24",0,0,"undefined","undefined"
"38371","NM_004725&NM_001142282","BUB3&RPS24","BUB3&RPS24",0.5,0.5,"52.57&87.89","40.43&444.21"
"38372","NM_004725&NM_033022","BUB3&RPS24","BUB3&RPS24",0.5,0.5,"52.57&87.89","40.43&444.21"
"38373","undefined","undefined","BUB3&RPS24",0,0,"undefined","undefined"
"38374","NM_018026&NM_001026","PACS1&RPS24","PACS1&RPS24",1,1,"10&444.21","10&444.21"
"38375","undefined","undefined","PACS1&RPS24",0,0,"undefined","undefined"
"38376","undefined","undefined","CHD6&RPS24",1,1,"undefined","undefined"
"38377","NR_002819&NM_001026","MALAT1&RPS24","MALAT1&RPS24",1,1,"1058&444.21","1058&444.21"
"38378","undefined","undefined","MALAT1&RPS24",0,0,"undefined","undefined"
