"","isoform","gene","group","prop","count","isoform_counts","gene_counts"
"5423","NM_133432&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.000115605025160907,0.0241614502586296,"389.79&247.74","3428.39&217.73"
"5424","NM_133437&NR_038271","TTN&TTN-AS1","TTN&TTN-AS1",0.0205711592532096,4.29937228392081,"227.61&217.73","3428.39&217.73"
"5425","NM_133437&NR_038272","TTN&TTN-AS1","TTN&TTN-AS1",0.000115605025160907,0.0241614502586296,"227.61&247.74","3428.39&217.73"
"5426","undefined","undefined","TTN&TTN-AS1",0.732057416267943,153,"undefined","undefined"
"5427","undefined","undefined","LOC101927055&TTN",1,26,"undefined","undefined"
"5428","undefined","undefined","TTN&undefined",1,6,"undefined","undefined"
"5429","undefined","undefined","CCDC141&undefined",1,30,"undefined","undefined"
"5430","undefined","undefined","CWC22&MIOX",1,4,"undefined","undefined"
"5431","undefined","undefined","SCHLAP1&undefined",1,5,"undefined","undefined"
"5432","undefined","undefined","UBE2E3&undefined",1,31,"undefined","undefined"
"5433","undefined","undefined","LOC101927156&undefined",1,16,"undefined","undefined"
"5434","NM_001030311&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",0.140622911606529,2.24996658570446,"143.19&199","143.19&199"
"5435","NM_001030312&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",2.78452462797887e-06,4.45523940476618e-05,"28.39&199","143.19&199"
"5436","NM_001030313&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",0.140622911606529,2.24996658570446,"50.25&199","143.19&199"
"5437","NM_001160277&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",2.78452462797887e-06,4.45523940476618e-05,"39.28&199","143.19&199"
"5438","NM_201548&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",0.140622911606529,2.24996658570446,"178.95&199","143.19&199"
"5439","NR_027689&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",2.78452462797887e-06,4.45523940476618e-05,"61.46&199","143.19&199"
"5440","NR_027690&NM_002500","CERKL&NEUROD1","CERKL&NEUROD1",0.140622911606529,2.24996658570446,"138.73&199","143.19&199"
"5441","undefined","undefined","CERKL&NEUROD1",0.4375,7,"undefined","undefined"
"5442","undefined","undefined","NEUROD1&undefined",1,16,"undefined","undefined"
"5443","undefined","undefined","DUSP19&undefined",1,20,"undefined","undefined"
"5444","undefined","undefined","undefined&ZNF804A",1,29,"undefined","undefined"
"5445","undefined","undefined","FSIP2&undefined",1,4,"undefined","undefined"
"5446","undefined","undefined","LINC01473&undefined",1,74,"undefined","undefined"
"5447","undefined","undefined","LINC01473&undefined&ZC3H15",1,1,"undefined","undefined"
"5448","undefined","undefined","TFPI&undefined",1,22,"undefined","undefined"
"5449","undefined","undefined","GULP1&LINC01090",1,3,"undefined","undefined"
"5450","undefined","undefined","COL5A2&undefined",1,7,"undefined","undefined"
"5451","undefined","undefined","SLC40A1&undefined",1,31,"undefined","undefined"
"5452","undefined","undefined","ASNSD1&CFAP44",1,7,"undefined","undefined"
"5453","undefined","undefined","ANKAR&undefined",1,31,"undefined","undefined"
"5454","NM_144708&NM_022353","ANKAR&OSGEPL1","ANKAR&OSGEPL1",0,0,"653&265.54","653&265.54"
"5455","undefined","undefined","ANKAR&OSGEPL1",1,12,"undefined","undefined"
"5456","NM_022353&NR_102429","OSGEPL1&OSGEPL1-AS1","OSGEPL1&OSGEPL1-AS1",1,1,"265.54&34.46","265.54&34.46"
"5457","undefined","undefined","OSGEPL1&OSGEPL1-AS1",0,0,"undefined","undefined"
"5458","undefined","undefined","C2orf88&undefined",1,21,"undefined","undefined"
"5459","undefined","undefined","C2orf88&HIBCH",1,6,"undefined","undefined"
"5460","NM_001042519&NM_001260497","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"47.63&620.1","47.63&620.1"
"5461","NM_001042519&NM_001260498","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"47.63&45.78","47.63&620.1"
"5462","NM_001042519&NM_139136","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"47.63&101.72","47.63&620.1"
"5463","NM_001042519&NM_139137","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"47.63&146.07","47.63&620.1"
"5464","NM_001042520&NM_001260497","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"65.49&620.1","47.63&620.1"
"5465","NM_001042520&NM_001260498","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"65.49&45.78","47.63&620.1"
"5466","NM_001042520&NM_139136","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"65.49&101.72","47.63&620.1"
"5467","NM_001042520&NM_139137","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"65.49&146.07","47.63&620.1"
"5468","NM_001042521&NM_001260497","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"101.2&620.1","47.63&620.1"
"5469","NM_001042521&NM_001260498","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"101.2&45.78","47.63&620.1"
"5470","NM_001042521&NM_139136","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"101.2&101.72","47.63&620.1"
"5471","NM_001042521&NM_139137","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"101.2&146.07","47.63&620.1"
"5472","NM_032321&NM_001260497","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"41.68&620.1","47.63&620.1"
"5473","NM_032321&NM_001260498","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"41.68&45.78","47.63&620.1"
"5474","NM_032321&NM_139136","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"41.68&101.72","47.63&620.1"
"5475","NM_032321&NM_139137","C2orf88&KCNC2","C2orf88&KCNC2",0.0625,0.3125,"41.68&146.07","47.63&620.1"
"5476","undefined","undefined","C2orf88&KCNC2",0,0,"undefined","undefined"
"5477","undefined","undefined","HIBCH&INPP1",1,10,"undefined","undefined"
"5478","undefined","undefined","MFSD6&undefined",1,6,"undefined","undefined"
"5479","undefined","undefined","MFSD6&NEMP2&undefined",1,4,"undefined","undefined"
"5480","undefined","undefined","NEMP2&undefined",1,13,"undefined","undefined"
