fusion,CCLE_Omics,Breast,sources,source_count
PRKAR1A--SRP9,1,0,CCLE_Omics,1
PRKAR1A--VIM,1,0,CCLE_Omics,1
PRKAR2A--SLC25A20,1,0,CCLE_Omics,1
PRKCI--SKIL,1,0,CCLE_Omics,1
PRSS23--TMEM135,1,0,CCLE_Omics,1
PSAP--RPL13A,1,0,CCLE_Omics,1
PSAP--SGPL1,1,0,CCLE_Omics,1
PSAP--TMBIM6,1,0,CCLE_Omics,1
PSEN1--RBM25,1,0,CCLE_Omics,1
PSKH1--RANBP10,0,1,Breast,1
PSMA5--SORT1,1,0,CCLE_Omics,1
PSMB7--SCAI,1,0,CCLE_Omics,1
PSMD1--SPATA3,1,0,CCLE_Omics,1
PSMD14--SLC4A10,1,0,CCLE_Omics,1
PSMD8--RPL37A,1,0,CCLE_Omics,1
PSMG2--PTPN2,1,0,CCLE_Omics,1
PSMG3--SNHG29,1,0,CCLE_Omics,1
PSPC1--ZMYM5,1,0,CCLE_Omics,1
PTCD3--SNHG29,1,0,CCLE_Omics,1
PTGES3--TXNRD1,1,0,CCLE_Omics,1
PTMA--PTMS,1,0,CCLE_Omics,1
PTMA--RPL29,1,0,CCLE_Omics,1
PTMA--RPL3,1,0,CCLE_Omics,1
PTMA--SET,1,0,CCLE_Omics,1
PTMA--SNHG7,1,0,CCLE_Omics,1
PTMA--TUBA1A,1,0,CCLE_Omics,1
PTMA--TUBA1B,1,0,CCLE_Omics,1
PTMA--YWHAZ,1,0,CCLE_Omics,1
PTMA--ZBTB7A,1,0,CCLE_Omics,1
PTMAP5--RAD21,1,0,CCLE_Omics,1
PTPN12--RSBN1L,1,0,CCLE_Omics,1
PTPN9--SNUPN,1,0,CCLE_Omics,1
PTPRG--TEX14,0,1,Breast,1
PUS7--SRPK2,1,0,CCLE_Omics,1
PVT1--WASHC5,1,0,CCLE_Omics,1
QRSL1--RTN4IP1,1,0,CCLE_Omics,1
R3HDM1--UBXN4,1,0,CCLE_Omics,1
RAB31--VAPA,1,0,CCLE_Omics,1
RAB40B--WDR45B,1,0,CCLE_Omics,1
RABGGTB--SOD1,1,0,CCLE_Omics,1
RACK1--RPL10,1,0,CCLE_Omics,1
RACK1--RPL12,1,0,CCLE_Omics,1
RACK1--RPL22,1,0,CCLE_Omics,1
RACK1--RPL3,1,0,CCLE_Omics,1
RACK1--RPL39,1,0,CCLE_Omics,1
RACK1--RPL7A,1,0,CCLE_Omics,1
RACK1--RPS12,1,0,CCLE_Omics,1
RACK1--RPS3A,1,0,CCLE_Omics,1
RACK1--TOMM7,1,0,CCLE_Omics,1
RACK1--TPT1,1,0,CCLE_Omics,1
RAD21--TRPS1,1,0,CCLE_Omics,1
RAD51B--SEMA6D,0,1,Breast,1
RAD9A--RPL8,1,0,CCLE_Omics,1
RAI1--RPL3,1,0,CCLE_Omics,1
RAI1--TOM1L2,1,0,CCLE_Omics,1
RALBP1--VAPA,1,0,CCLE_Omics,1
RALGPS2--TEX35,1,0,CCLE_Omics,1
RANGAP1--RPS6,1,0,CCLE_Omics,1
RANGAP1--ZC3H7B,1,0,CCLE_Omics,1
RASA2--ZBTB38,1,0,CCLE_Omics,1
RASSF3--TBK1,1,0,CCLE_Omics,1
RBL1--SAMHD1,1,0,CCLE_Omics,1
RBM39--SLC35E4,1,0,CCLE_Omics,1
RBM6--RHOA,1,0,CCLE_Omics,1
RBMS3--ZCWPW2,1,0,CCLE_Omics,1
RBPMS--ZNF609,1,0,CCLE_Omics,1
RCC1--RPL19,1,0,CCLE_Omics,1
RCC1--RPS12,1,0,CCLE_Omics,1
RCC1--RPS8,1,0,CCLE_Omics,1
RCC1--SEPTIN2,1,0,CCLE_Omics,1
RCC1--SERINC2,1,0,CCLE_Omics,1
RCC1--TBCA,1,0,CCLE_Omics,1
RCC2--SERP1,1,0,CCLE_Omics,1
RERE--RPL22,1,0,CCLE_Omics,1
RGS20--RPL8,1,0,CCLE_Omics,1
RHOA--RHOC,1,0,CCLE_Omics,1
RHOA--SNHG3,1,0,CCLE_Omics,1
RLF--TRIT1,1,0,CCLE_Omics,1
RLF--ZMPSTE24,1,0,CCLE_Omics,1
RNF10--UQCC1,1,0,CCLE_Omics,1
RNF213--RPTOR,1,0,CCLE_Omics,1
RNF213--SLC26A11,1,0,CCLE_Omics,1
RPL10--RRM1,1,0,CCLE_Omics,1
RPL10--VIM,1,0,CCLE_Omics,1
RPL10A--RPS24,1,0,CCLE_Omics,1
RPL10A--RPS3A,1,0,CCLE_Omics,1
RPL10A--TRIB3,1,0,CCLE_Omics,1
RPL10P16--VIM,1,0,CCLE_Omics,1
RPL10P9--SERF2,1,0,CCLE_Omics,1
RPL11--RPS18,1,0,CCLE_Omics,1
RPL11--TP53BP1,1,0,CCLE_Omics,1
RPL12--RPS27A,1,0,CCLE_Omics,1
RPL12--RPS6,1,0,CCLE_Omics,1
RPL12--RPS8,1,0,CCLE_Omics,1
RPL12--SET,1,0,CCLE_Omics,1
RPL12--UQCRH,1,0,CCLE_Omics,1
RPL13--RPS5,1,0,CCLE_Omics,1
RPL13--SPG7,1,0,CCLE_Omics,1
RPL13--ZFAS1,1,0,CCLE_Omics,1
RPL13A--RPS11,1,0,CCLE_Omics,1
RPL13A--RPS14,1,0,CCLE_Omics,1
RPL13A--RPS2,1,0,CCLE_Omics,1
RPL13A--TXNRD1,1,0,CCLE_Omics,1
RPL13AP5--RPS3A,1,0,CCLE_Omics,1
RPL14--RPSA,1,0,CCLE_Omics,1
RPL14--SRP14,1,0,CCLE_Omics,1
RPL14--TPT1,1,0,CCLE_Omics,1
RPL14P1--ZNF619,1,0,CCLE_Omics,1
RPL17--RPS3,1,0,CCLE_Omics,1
RPL17--RPS6,1,0,CCLE_Omics,1
RPL17--SNHG29,1,0,CCLE_Omics,1
RPL17-C18orf32--RPS3,1,0,CCLE_Omics,1
RPL17-C18orf32--RPS6,1,0,CCLE_Omics,1
RPL17-C18orf32--SERPINF1,1,0,CCLE_Omics,1
RPL18--RPS18,1,0,CCLE_Omics,1
RPL18--RPS7,1,0,CCLE_Omics,1
RPL18A--RPS17,1,0,CCLE_Omics,1
RPL19--RPS20,1,0,CCLE_Omics,1
RPL19--UBE2S,1,0,CCLE_Omics,1
RPL21--TPT1,1,0,CCLE_Omics,1
RPL21P16--USP12,1,0,CCLE_Omics,1
RPL22--RPS27A,1,0,CCLE_Omics,1
RPL22--RPS3,1,0,CCLE_Omics,1
RPL22--SMC1A,1,0,CCLE_Omics,1
RPL22--SRP9,1,0,CCLE_Omics,1
RPL23--RPS18,1,0,CCLE_Omics,1
RPL23--VIM-AS1,1,0,CCLE_Omics,1
RPL23A--RPS12,1,0,CCLE_Omics,1
RPL23A--RPS3,1,0,CCLE_Omics,1
RPL23A--SNHG29,1,0,CCLE_Omics,1
RPL23A--ZFAS1,1,0,CCLE_Omics,1
RPL24--RPS3,1,0,CCLE_Omics,1
RPL24--SENP7,1,0,CCLE_Omics,1
RPL24--TPT1,1,0,CCLE_Omics,1
RPL26--RPS27,1,0,CCLE_Omics,1
RPL27--RUNDC1,1,0,CCLE_Omics,1
RPL3--RPS12,1,0,CCLE_Omics,1
RPL3--RPS19,1,0,CCLE_Omics,1
RPL3--RPS3,1,0,CCLE_Omics,1
RPL3--RPS6,1,0,CCLE_Omics,1
RPL3--RPS9,1,0,CCLE_Omics,1
RPL3--SNHG29,1,0,CCLE_Omics,1
RPL30--RPS3,1,0,CCLE_Omics,1
RPL30--RPS3A,1,0,CCLE_Omics,1
RPL30--SND1,1,0,CCLE_Omics,1
RPL30--TPT1,1,0,CCLE_Omics,1
RPL31--RPS27A,1,0,CCLE_Omics,1
RPL31--RPS6KC1,1,0,CCLE_Omics,1
RPL31--STRAP,1,0,CCLE_Omics,1
RPL35--VIM-AS1,1,0,CCLE_Omics,1
RPL36--RPL36P16,1,0,CCLE_Omics,1
RPL36--SFPQ,1,0,CCLE_Omics,1
RPL37--RPS27A,1,0,CCLE_Omics,1
RPL37--S100A2,1,0,CCLE_Omics,1
RPL37--SNRPD2,1,0,CCLE_Omics,1
RPL37A--RPS12,1,0,CCLE_Omics,1
RPL37A--RPS17,1,0,CCLE_Omics,1
RPL37A--RPS18,1,0,CCLE_Omics,1
RPL37A--XRCC5,1,0,CCLE_Omics,1
RPL38--RPL6P27,1,0,CCLE_Omics,1
RPL39--RPS12,1,0,CCLE_Omics,1
RPL39--RPS18,1,0,CCLE_Omics,1
RPL39--UBB,1,0,CCLE_Omics,1
RPL4--RPS13,1,0,CCLE_Omics,1
RPL4--RPS14,1,0,CCLE_Omics,1
RPL4--RPS15A,1,0,CCLE_Omics,1
RPL4--RPS17,1,0,CCLE_Omics,1
RPL4--RPS25,1,0,CCLE_Omics,1
RPL4--RPS27A,1,0,CCLE_Omics,1
RPL4--RPS3,1,0,CCLE_Omics,1
RPL4--RPS4X,1,0,CCLE_Omics,1
RPL4--RPS8,1,0,CCLE_Omics,1
RPL4--RPSA,1,0,CCLE_Omics,1
RPL4--SIRT7,1,0,CCLE_Omics,1
RPL41--RPS3,1,0,CCLE_Omics,1
RPL41--RPS6,1,0,CCLE_Omics,1
RPL5--RPS24,1,0,CCLE_Omics,1
RPL5--RPS3A,1,0,CCLE_Omics,1
RPL5--TPT1,1,0,CCLE_Omics,1
RPL5--TTC17,1,0,CCLE_Omics,1
RPL5--TUBA1B,1,0,CCLE_Omics,1
RPL5--UBE2K,1,0,CCLE_Omics,1
RPL5--ZFAS1,1,0,CCLE_Omics,1
RPL6--RPS18,1,0,CCLE_Omics,1
RPL6P27--TUBB,1,0,CCLE_Omics,1
RPL7--RPS17,1,0,CCLE_Omics,1
RPL7--RPS18,1,0,CCLE_Omics,1
RPL7A--RPS12,1,0,CCLE_Omics,1
RPL7A--RPS3A,1,0,CCLE_Omics,1
RPL7A--RPSA,1,0,CCLE_Omics,1
RPL7A--TUBA1B,1,0,CCLE_Omics,1
RPL8--RPS11,1,0,CCLE_Omics,1
RPL8--RPS2,1,0,CCLE_Omics,1
RPL8--TMBIM6,1,0,CCLE_Omics,1
RPL9--TPT1,1,0,CCLE_Omics,1
RPLP0--RPS11,1,0,CCLE_Omics,1
RPLP0--RPS15A,1,0,CCLE_Omics,1
RPLP0--RPS19,1,0,CCLE_Omics,1
RPLP0--RPS23,1,0,CCLE_Omics,1
RPLP0--RPS3,1,0,CCLE_Omics,1
RPLP0--RPS7,1,0,CCLE_Omics,1
RPLP0--SIL1,1,0,CCLE_Omics,1
RPLP0--SLC25A6,1,0,CCLE_Omics,1
RPLP0--STX16,1,0,CCLE_Omics,1
RPLP0--TUBA1B,1,0,CCLE_Omics,1
RPLP0--ZFAS1,1,0,CCLE_Omics,1
RPLP0P6--VCAN,1,0,CCLE_Omics,1
RPLP1--RPS27,1,0,CCLE_Omics,1
RPLP1--RPS3,1,0,CCLE_Omics,1
RPLP1--ZFAS1,1,0,CCLE_Omics,1
RPLP2--TALDO1,1,0,CCLE_Omics,1
RPN2--TTI1,1,0,CCLE_Omics,1
RPS10-NUDT3--RPS18,1,0,CCLE_Omics,1
RPS12--TXNRD1,1,0,CCLE_Omics,1
RPS13--SERPINA1,1,0,CCLE_Omics,1
RPS14--VIRMA,1,0,CCLE_Omics,1
RPS16--SIRT2,1,0,CCLE_Omics,1
RPS18--TMSB4X,1,0,CCLE_Omics,1
RPS18--TPM2,1,0,CCLE_Omics,1
RPS18--TPT1,1,0,CCLE_Omics,1
RPS18--UBAC2,1,0,CCLE_Omics,1
RPS18--VIM,1,0,CCLE_Omics,1
RPS18--VPS52,1,0,CCLE_Omics,1
RPS19--SNHG12,1,0,CCLE_Omics,1
RPS20--SPINT2,1,0,CCLE_Omics,1
RPS20--TOR1AIP2,1,0,CCLE_Omics,1
RPS20--VIM,1,0,CCLE_Omics,1
RPS25--TUBA1A,1,0,CCLE_Omics,1
RPS25--VIM,1,0,CCLE_Omics,1
RPS27A--RTN4,1,0,CCLE_Omics,1
RPS27A--SMG7,1,0,CCLE_Omics,1
RPS27A--SNHG29,1,0,CCLE_Omics,1
RPS27A--TPI1,1,0,CCLE_Omics,1
RPS27A--TPM4,1,0,CCLE_Omics,1
RPS27A--TPT1,1,0,CCLE_Omics,1
RPS27A--UBC,1,0,CCLE_Omics,1
RPS27A--YWHAZ,1,0,CCLE_Omics,1
RPS27A--ZFAS1,1,0,CCLE_Omics,1
RPS2P5--TMSB10,1,0,CCLE_Omics,1
RPS3--SRP9,1,0,CCLE_Omics,1
RPS3--TIMMDC1,1,0,CCLE_Omics,1
RPS3--UBB,1,0,CCLE_Omics,1
RPS3--VIM-AS1,1,0,CCLE_Omics,1
RPS5--VIM,1,0,CCLE_Omics,1
RPS6--TMEM198B,1,0,CCLE_Omics,1
RPS6--TPT1,1,0,CCLE_Omics,1
RPS8--VIM,1,0,CCLE_Omics,1
RRAGA--SAXO1,1,0,CCLE_Omics,1
RRBP1--SNX5,1,0,CCLE_Omics,1
RRP7A--SEMA3E,1,0,CCLE_Omics,1
RSRC1--VEPH1,1,0,CCLE_Omics,1
RTL10--TXNRD2,1,0,CCLE_Omics,1
RTL9--TMEM164,1,0,CCLE_Omics,1
RUNX1--RUNX1T1,1,0,CCLE_Omics,1
S100A4--TMSB4X,1,0,CCLE_Omics,1
S100A6--TUBB,1,0,CCLE_Omics,1
S100A6--VIM,1,0,CCLE_Omics,1
SAP130--WDR33,1,0,CCLE_Omics,1
SASH1--UST,1,0,CCLE_Omics,1
SBNO2--STK11,1,0,CCLE_Omics,1
SCAF11--SLC38A1,1,0,CCLE_Omics,1
SCAPER--TSPAN3,1,0,CCLE_Omics,1
SCFD1--STRN3,1,0,CCLE_Omics,1
SCNN1A--TNFRSF1A,1,0,CCLE_Omics,1
SEC14L1--SEPTIN9,1,0,CCLE_Omics,1
SELENOO--TUBGCP6,1,0,CCLE_Omics,1
SEM1--SLC25A13,1,0,CCLE_Omics,1
SERBP1--WLS,1,0,CCLE_Omics,1
SERPINE1--VIM,1,0,CCLE_Omics,1
SERPINE1--VIM-AS1,1,0,CCLE_Omics,1
SET--ST7L,1,0,CCLE_Omics,1
SF3A1--UBE2V1,1,0,CCLE_Omics,1
SF3B3--SLC38A2,1,0,CCLE_Omics,1
SFRP1--UTP23,1,0,CCLE_Omics,1
SFXN2--WBP1L,1,0,CCLE_Omics,1
SGPP2--ULK4,0,1,Breast,1
SH3BGRL3--SRRM2,1,0,CCLE_Omics,1
SHCBP1--VPS35,1,0,CCLE_Omics,1
SKA3--ZDHHC20,1,0,CCLE_Omics,1
SKP1--TBL1XR1,1,0,CCLE_Omics,1
SKP1--VDAC1,1,0,CCLE_Omics,1
SLC25A29--YY1,1,0,CCLE_Omics,1
SLC25A42--UPF1,1,0,CCLE_Omics,1
SLC39A14--TUBB,1,0,CCLE_Omics,1
SLC3A2--TAF6L,1,0,CCLE_Omics,1
SLC7A5--TRPC4AP,1,0,CCLE_Omics,1
SMYD3--TFB2M,1,0,CCLE_Omics,1
SNHG3--UBE2D2,1,0,CCLE_Omics,1
SNU13--XRCC6,1,0,CCLE_Omics,1
SNUPN--WDR43,1,0,CCLE_Omics,1
SOD1--SOD1P2,1,0,CCLE_Omics,1
SPOP--TUBA1A,1,0,CCLE_Omics,1
SQSTM1--TLN1,1,0,CCLE_Omics,1
SREBF2--XRCC6,1,0,CCLE_Omics,1
SRRM2--TPT1,1,0,CCLE_Omics,1
SRRM2--UBC,1,0,CCLE_Omics,1
SRSF3--YBX1,1,0,CCLE_Omics,1
SS18--TAF4B,1,0,CCLE_Omics,1
SS18--TUBB,1,0,CCLE_Omics,1
SS18L1--TAF4,1,0,CCLE_Omics,1
ST13--XPNPEP3,1,0,CCLE_Omics,1
STARD8--YIPF6,1,0,CCLE_Omics,1
STAU1--TOX2,0,1,Breast,1
STC2--TUBB,1,0,CCLE_Omics,1
STIM2--TBC1D19,1,0,CCLE_Omics,1
STK3--VPS13B,1,0,CCLE_Omics,1
SVIL2P--ZEB1,1,0,CCLE_Omics,1
SWT1--TRMT1L,1,0,CCLE_Omics,1
TAGLN2--VIM,1,0,CCLE_Omics,1
TANC2--TLK2,1,0,CCLE_Omics,1
TATDN1--WASHC5,1,0,CCLE_Omics,1
TBCA--WDR41,1,0,CCLE_Omics,1
TCF7L2--VTI1A,1,0,CCLE_Omics,1
TCOF1--YWHAE,1,0,CCLE_Omics,1
TEKT4P2--ZNF717,1,0,CCLE_Omics,1
TFEB--TRERF1,1,0,CCLE_Omics,1
TLN2--TPM1,1,0,CCLE_Omics,1
TMBIM6--TUBA1B,1,0,CCLE_Omics,1
TMBIM6--TUBA1C,1,0,CCLE_Omics,1
TMEM126A--TMEM126B,1,0,CCLE_Omics,1
TMEM87A--VPS39,1,0,CCLE_Omics,1
TMSB4X--VIM,1,0,CCLE_Omics,1
TPM1--VIM,1,0,CCLE_Omics,1
TPM2--UBB,1,0,CCLE_Omics,1
TPM2--VIM,1,0,CCLE_Omics,1
TPT1--TPT1P13,1,0,CCLE_Omics,1
TRG-AS1--TRGV8,1,0,CCLE_Omics,1
TRIM25--USP22,1,0,CCLE_Omics,1
TRIM37--VMP1,1,0,CCLE_Omics,1
TROAP--TUBA1C,1,0,CCLE_Omics,1
TTC27--YIPF4,1,0,CCLE_Omics,1
TTC3--VPS26C,1,0,CCLE_Omics,1
TUBA1C--VIM,1,0,CCLE_Omics,1
TUBB4B--VIM,1,0,CCLE_Omics,1
UBA52--UBB,1,0,CCLE_Omics,1
UBB--YWHAE,1,0,CCLE_Omics,1
UBE2K--UGDH-AS1,1,0,CCLE_Omics,1
UPF2--USP6NL,1,0,CCLE_Omics,1
USP32--ZMYND8,0,1,Breast,1
VAT1L--WWOX,1,0,CCLE_Omics,1
VCAN--XRCC4,1,0,CCLE_Omics,1
XRCC3--ZFYVE21,1,0,CCLE_Omics,1
YWHAQ--YWHAZ,1,0,CCLE_Omics,1
YWHAZ--ZFP36L1,1,0,CCLE_Omics,1
YWHAZ--ZNF706,1,0,CCLE_Omics,1
ZFAS1--ZFP64,1,0,CCLE_Omics,1
